Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Quality_Category,Taste_Categories,Quality_Label_High Quality,Quality_Label_Low Quality,Quality_Label_Medium Quality,Category_Aromatic,Category_Complex,Category_Full-bodied,Category_Lingering,Category_Smooth,Category_Sour,Category_Sweet
Arabica,Taiwan,2021-2022,blue-green,Natural / Dry,8.0,8.0,8.0,7.92,7.75,7.92,10.0,10.0,10.0,7.92,85.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,United States (Hawaii),2021-2022,green,Washed / Wet,8.0,7.92,8.0,7.83,7.67,8.0,10.0,10.0,10.0,8.0,85.42,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Taiwan,2022,blue-green,Washed / Wet,8.0,8.0,7.83,7.83,7.75,7.92,10.0,10.0,10.0,8.08,85.42,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2022,green,Washed / Wet,7.92,8.0,7.83,7.92,7.83,7.83,10.0,10.0,10.0,8.0,85.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2022,green,Washed / Wet,8.08,8.17,7.67,7.83,7.67,7.92,10.0,10.0,10.0,8.0,85.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.67,7.83,7.83,8.0,8.0,8.0,10.0,10.0,10.0,8.0,85.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Ethiopia,2021-2022,yellow-green,Natural / Dry,8.0,8.08,8.0,8.0,7.67,7.75,10.0,10.0,10.0,7.83,85.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.92,7.75,7.83,8.17,8.0,7.75,10.0,10.0,10.0,7.83,85.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,8.0,7.92,7.83,7.92,7.83,7.83,10.0,10.0,10.0,7.92,85.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2022,green,Pulped natural / honey,8.25,8.08,7.83,7.75,7.67,7.75,10.0,10.0,10.0,7.92,85.25,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Kenya,2022-2023,green,Washed / Wet,8.17,7.75,7.83,7.58,7.92,8.0,10.0,10.0,10.0,8.0,85.25,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Taiwan,2017-2018,blue-green,Washed / Wet,7.75,7.92,7.75,8.0,7.83,7.92,10.0,10.0,10.0,8.0,85.17,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2022,brown,Natural / Dry,8.0,7.92,7.83,7.92,7.75,7.75,10.0,10.0,10.0,7.92,85.08,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.0,8.08,7.67,7.75,7.92,7.83,10.0,10.0,10.0,7.83,85.08,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,yellow,Washed / Wet,8.0,7.92,7.67,8.0,7.75,7.83,10.0,10.0,10.0,7.92,85.08,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Uganda,2021-2022,green,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.92,10.0,10.0,10.0,7.92,85.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,green,Unknown,7.92,8.0,7.92,8.0,7.58,7.75,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Taiwan,2021-2022,yellow-green,Natural / Dry,8.17,8.08,7.83,7.67,7.67,7.75,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.08,7.67,8.0,7.92,7.83,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.0,7.75,7.92,8.0,7.83,10.0,10.0,10.0,7.83,85.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.83,7.92,7.75,8.0,7.75,7.75,10.0,10.0,10.0,7.92,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.92,7.92,7.83,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,brown,Natural / Dry,8.0,8.0,7.75,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.83,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Indonesia,2022,blue-green,Unknown,7.83,7.92,7.75,7.83,7.83,7.83,10.0,10.0,10.0,7.83,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Peru,2022,green,Washed / Wet,8.0,8.0,7.83,7.83,7.58,7.83,10.0,10.0,10.0,7.75,84.83,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.92,7.75,7.75,7.92,7.83,7.83,10.0,10.0,10.0,7.83,84.83,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.83,7.83,7.67,7.67,7.83,8.0,10.0,10.0,10.0,8.0,84.83,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.67,7.92,7.92,7.83,7.75,7.83,10.0,10.0,10.0,7.83,84.75,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Brazil,2022,green,Natural / Dry,7.83,7.92,7.75,7.92,7.67,7.83,10.0,10.0,10.0,7.83,84.75,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Panama,2022-2023,blue-green,Washed / Wet,7.83,7.83,7.75,7.92,7.83,7.75,10.0,10.0,10.0,7.83,84.75,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Pulped natural / honey,7.92,8.08,7.67,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.75,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,8.0,7.67,7.83,7.92,7.67,10.0,10.0,10.0,7.92,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Guatemala,2021-2022,yellow-green,Natural / Dry,7.83,8.0,7.67,7.83,7.75,7.75,10.0,10.0,10.0,7.83,84.67,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Costa Rica,2022-2023,green,Washed / Wet,7.58,7.83,7.5,7.67,7.83,7.67,10.0,10.0,10.0,8.58,84.67,1,"['Sweet', 'Full-bodied']",True,False,False,0,0,1,0,0,0,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.83,7.83,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2022,green,Pulped natural / honey,8.17,7.83,7.67,7.83,7.67,7.67,10.0,10.0,10.0,7.75,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Nicaragua,2021-2022,green,Natural / Dry,7.92,7.75,7.67,7.67,7.83,7.75,10.0,10.0,10.0,8.0,84.58,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,8.08,7.83,7.67,7.67,7.67,7.75,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.83,8.0,7.67,7.75,7.67,7.75,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Vietnam,2021-2022,brown,Natural / Dry,8.0,7.83,7.75,7.67,7.58,7.83,10.0,10.0,10.0,7.92,84.58,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Costa Rica,2022,green,Washed / Wet,7.75,7.83,7.67,7.83,7.75,7.75,10.0,10.0,10.0,7.92,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Pulped natural / honey,7.75,7.92,7.83,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Honduras,2022-2023,green,Washed / Wet,7.83,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.5,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.92,7.83,7.75,7.92,7.58,7.67,10.0,10.0,10.0,7.83,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,8.08,7.92,7.75,7.83,7.5,7.58,10.0,10.0,10.0,7.83,84.5,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.83,8.0,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,84.42,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.83,7.75,7.75,7.83,7.75,10.0,10.0,10.0,7.75,84.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,United States (Hawaii),2022,yellow-green,Washed / Wet,7.92,7.83,7.75,7.92,7.5,7.67,10.0,10.0,10.0,7.75,84.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Ethiopia,2021-2022,yellow-green,Natural / Dry,7.83,7.75,7.58,7.92,8.0,7.5,10.0,10.0,10.0,7.75,84.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,El Salvador,2021,brown,Pulped natural / honey,7.83,7.83,7.83,7.83,7.67,7.67,10.0,10.0,10.0,7.67,84.33,1,"['Sweet', 'Sour', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,1,1
Arabica,Colombia,2021-2022,green,Washed / Wet,7.75,7.75,7.75,7.75,7.83,7.67,10.0,10.0,10.0,7.83,84.33,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Indonesia,2022,blue-green,Other,7.67,7.67,7.83,7.83,7.67,7.75,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.58,7.92,7.67,7.75,7.83,7.75,10.0,10.0,10.0,7.75,84.25,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Madagascar,2022,blue-green,Washed / Wet,7.92,7.92,7.58,7.75,7.58,7.67,10.0,10.0,10.0,7.83,84.25,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Honduras,2022-2023,green,Washed / Wet,7.75,7.75,7.58,7.83,7.75,7.75,10.0,10.0,10.0,7.75,84.17,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.58,7.92,7.58,7.83,7.75,7.67,10.0,10.0,10.0,7.75,84.08,1,"['Sweet', 'Sour', 'Full-bodied']",True,False,False,0,0,1,0,0,1,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.83,7.92,7.83,7.58,7.58,7.67,10.0,10.0,10.0,7.67,84.08,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Taiwan,2021-2022,yellow-green,Natural / Dry,7.92,7.75,7.67,7.75,7.75,8.0,9.33,10.0,10.0,7.92,84.08,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.83,7.67,7.83,7.75,7.67,10.0,10.0,10.0,7.67,84.08,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.67,7.92,7.67,7.75,7.67,7.58,10.0,10.0,10.0,7.75,84.0,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Honduras,2021-2022,green,Pulped natural / honey,7.75,7.75,7.75,7.67,7.75,7.67,10.0,10.0,10.0,7.67,84.0,1,"['Sweet', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,0,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.58,7.67,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.0,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Complex']",True,False,False,0,1,1,1,0,1,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,8.0,7.75,7.5,7.67,7.67,7.67,10.0,10.0,10.0,7.75,84.0,1,"['Sweet', 'Aromatic']",True,False,False,1,0,0,0,0,0,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.75,7.58,7.58,7.92,7.67,7.75,10.0,10.0,10.0,7.75,84.0,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Colombia,2022,green,Washed / Wet,7.67,7.83,7.58,7.92,7.67,7.67,10.0,10.0,10.0,7.67,84.0,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Costa Rica,2022-2023,green,Washed / Wet,7.67,7.92,7.58,7.75,7.67,7.58,10.0,10.0,10.0,7.75,83.92,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Guatemala,2021,green,Natural / Dry,7.83,7.83,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.75,83.92,1,"['Sweet', 'Aromatic']",True,False,False,1,0,0,0,0,0,1
Arabica,Guatemala,2022-2023,green,Washed / Wet,7.58,7.83,7.58,7.75,7.67,7.75,10.0,10.0,10.0,7.75,83.92,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Thailand,2022,yellow,Natural / Dry,7.75,7.67,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.92,1,"['Sweet', 'Sour', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,1,1
Arabica,Colombia,2022-2023,green,Washed / Wet,7.67,7.75,7.67,7.75,7.67,7.67,10.0,10.0,10.0,7.67,83.83,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Guatemala,2021-2022,green,Natural / Dry,7.58,7.83,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.75,83.83,1,"['Sweet', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,0,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.58,7.92,7.5,7.67,7.75,7.67,10.0,10.0,10.0,7.75,83.83,1,"['Sweet', 'Full-bodied']",True,False,False,0,0,1,0,0,0,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.83,7.67,7.5,7.92,7.5,7.67,10.0,10.0,10.0,7.75,83.83,1,"['Sweet', 'Sour', 'Aromatic']",True,False,False,1,0,0,0,0,1,1
Arabica,Colombia,2022-2023,green,Washed / Wet,7.92,7.75,7.42,7.58,7.92,7.67,10.0,10.0,10.0,7.58,83.83,1,"['Sweet', 'Full-bodied', 'Aromatic']",True,False,False,1,0,1,0,0,0,1
Arabica,United States (Hawaii),2022,green,Washed / Wet,7.67,7.92,7.58,7.58,7.58,7.75,10.0,10.0,10.0,7.75,83.83,1,['Sweet'],True,False,False,0,0,0,0,0,0,1
Arabica,Colombia,2022,green,Pulped natural / honey,7.67,7.92,7.67,7.58,7.67,7.67,10.0,10.0,10.0,7.58,83.75,1,"['Sweet', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,0,1
Arabica,Mexico,2022-2023,green,Washed / Wet,7.67,7.67,7.58,7.67,7.83,7.58,10.0,10.0,10.0,7.75,83.75,1,"['Sweet', 'Full-bodied']",True,False,False,0,0,1,0,0,0,1
Arabica,Colombia,2022,green,Unknown,7.83,7.75,7.5,7.58,7.67,7.67,10.0,10.0,10.0,7.67,83.67,1,"['Sweet', 'Aromatic']",True,False,False,1,0,0,0,0,0,1
Arabica,Taiwan,2022,blue-green,Washed / Wet,7.67,7.67,7.75,7.75,7.5,7.67,10.0,10.0,10.0,7.67,83.67,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Myanmar,2022,yellow,Natural / Dry,7.83,7.83,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.67,1,"['Sweet', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,0,1,0,0,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.58,7.75,7.67,7.83,7.5,7.67,10.0,10.0,10.0,7.67,83.67,1,"['Sweet', 'Sour', 'Lingering', 'Complex']",True,False,False,0,1,0,1,0,1,1
Arabica,Honduras,2021,yellow,Natural / Dry,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.67,83.67,1,"['Sweet', 'Sour']",True,False,False,0,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.58,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,1,"['Sweet', 'Sour', 'Full-bodied']",True,False,False,0,0,1,0,0,1,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.58,7.75,7.58,7.75,7.58,7.67,10.0,10.0,10.0,7.67,83.58,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2021-2022,green,Washed / Wet,7.58,7.83,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.75,83.58,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2021-2022,green,Washed / Wet,7.75,7.67,7.58,7.58,7.58,7.67,10.0,10.0,10.0,7.67,83.5,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2022,blue-green,Washed / Wet,7.75,7.75,7.5,7.58,7.83,7.5,10.0,10.0,10.0,7.58,83.5,2,"['Sweet', 'Full-bodied', 'Aromatic']",False,False,True,1,0,1,0,0,0,1
Arabica,Thailand,2022,green,Washed / Wet,7.42,7.83,7.58,7.67,7.67,7.75,10.0,10.0,10.0,7.58,83.5,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Ethiopia,2021-2022,green,Washed / Wet,7.42,7.42,7.42,8.0,7.92,7.67,10.0,10.0,10.0,7.67,83.5,1,"['Sweet', 'Sour', 'Full-bodied']",True,False,False,0,0,1,0,0,1,1
Arabica,Thailand,2022,green,Washed / Wet,7.67,7.67,7.5,7.67,7.58,7.67,10.0,10.0,10.0,7.67,83.42,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Uganda,2021-2022,green,Washed / Wet,7.75,7.75,7.5,7.5,7.58,7.58,10.0,10.0,10.0,7.75,83.42,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.75,7.92,7.67,7.92,7.75,7.83,8.67,10.0,10.0,7.92,83.42,1,"['Sweet', 'Sour', 'Full-bodied', 'Lingering', 'Aromatic', 'Complex']",True,False,False,1,1,1,1,0,1,1
Arabica,Uganda,2021-2022,green,Washed / Wet,7.75,7.67,7.58,7.5,7.67,7.5,10.0,10.0,10.0,7.67,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Pulped natural / honey,7.58,7.67,7.5,7.75,7.5,7.58,10.0,10.0,10.0,7.75,83.33,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Guatemala,2021,green,Washed / Wet,7.5,7.75,7.58,7.75,7.67,7.58,10.0,10.0,10.0,7.5,83.33,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.58,7.67,7.58,7.75,7.42,7.58,10.0,10.0,10.0,7.75,83.33,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Colombia,2021-2022,green,Washed / Wet,7.67,7.67,7.42,7.75,7.5,7.75,10.0,10.0,10.0,7.58,83.33,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Costa Rica,2022-2023,green,Washed / Wet,7.58,7.75,7.42,7.67,7.5,7.75,10.0,10.0,10.0,7.67,83.33,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.75,7.83,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.5,83.33,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Thailand,2022,yellow-green,Washed / Wet,7.92,7.92,7.75,7.33,7.58,7.5,10.0,10.0,10.0,7.33,83.33,2,"['Sweet', 'Lingering', 'Smooth', 'Aromatic', 'Complex']",False,False,True,1,1,0,1,1,0,1
Arabica,Tanzania,2022-2023,green,Washed / Wet,7.92,7.67,7.42,7.5,7.67,7.58,10.0,10.0,10.0,7.5,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Brazil,2022-2023,green,Natural / Dry,7.58,7.5,7.5,7.83,7.67,7.5,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Sour']",False,False,True,0,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,green,Washed / Wet,7.75,7.75,7.58,7.67,7.42,7.5,10.0,10.0,10.0,7.58,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2022,brown,Other,7.67,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.5,83.25,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2021,blue-green,Washed / Wet,7.67,7.75,7.67,7.58,7.5,7.58,10.0,10.0,10.0,7.5,83.25,2,"['Sweet', 'Lingering', 'Complex']",False,False,True,0,1,0,1,0,0,1
Arabica,Honduras,2021-2022,green,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.25,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,green,Natural / Dry,7.75,7.75,7.5,7.75,7.5,7.42,10.0,10.0,10.0,7.5,83.17,2,"['Sweet', 'Sour', 'Aromatic']",False,False,True,1,0,0,0,0,1,1
Arabica,Taiwan,2021-2022,blue-green,Washed / Wet,7.67,7.67,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.67,83.17,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Laos,2022,brown,Natural / Dry,7.67,7.75,7.33,7.67,7.58,7.5,10.0,10.0,10.0,7.58,83.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2021-2022,green,Washed / Wet,7.67,7.67,7.5,7.58,7.58,7.5,10.0,10.0,10.0,7.58,83.08,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Honduras,2022-2023,green,Washed / Wet,7.75,7.58,7.58,7.58,7.58,7.5,10.0,10.0,10.0,7.5,83.08,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Colombia,2022-2023,blue-green,Washed / Wet,8.0,7.67,7.42,7.58,7.58,7.42,10.0,10.0,10.0,7.33,83.0,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
Arabica,Taiwan,2021-2022,blue-green,Pulped natural / honey,7.5,7.67,7.58,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.92,2,['Sweet'],False,False,True,0,0,0,0,0,0,1
Arabica,Mexico,2021-2022,green,Washed / Wet,7.75,7.5,7.42,7.67,7.58,7.5,10.0,10.0,10.0,7.5,82.92,2,"['Sweet', 'Aromatic']",False,False,True,1,0,0,0,0,0,1
